country,date,location,cause_of_death
Philippines,2010-12-27,"Pasay City, Metro Manila, Philippines",Other Accident
Philippines,2010-03-18,"Pasay City, Philippines",Other Accident
Philippines,2012-08-12,"Pasay City, Philippines",Vehicle Accident - Motorcycle
Philippines,2012-09-02,"Pasay City,Philippines",Homicide
Philippines,2014-03-20,"Pasig City,Metro Manila",Suicide
Philippines,2013-11-16,"Pasig, Philippines",Suicide
Philippines,2015-01-01,Quezon,Homicide
Philippines,2015-02-01,Quezon,Homicide
Philippines,2012-02-06,"Quezon City, Philippines",Suicide
Philippines,2010-05-31,"Romblon,Romblon, Philippines",Veh. Accid-Motorcy.
Philippines,2010-08-18,"Sablan, Benguet, Philippines",Veh. Accid-Bus
Philippines,2010-08-18,"Sablan, Benguet, Philippines",Veh. Accid-Bus
Philippines,2010-08-18,"Sablan, Benguet, Philippines",Veh. Accid-Bus
Philippines,2010-08-18,"Sablan, Benguet, Philippines",Veh. Accid-Bus
Philippines,2015-12-26,San Carlos Cit,Suicide
Philippines,2010-03-22,"San Carlos,Pangasinan, Philippines",Veh. Accid-Auto
Philippines,2012-04-01,"San Felipe, Zambales, Philippines",Homicide
Philippines,2013-12-23,"San Fernando La Union, Philippines",Veh. Accid-Auto
Philippines,2011-11-10,"San Fernando, La Union, Philippines",Veh. Accid-Auto
Philippines,2012-08-09,"San Fernando, Pampanga, Philippines",Homicide
Philippines,2010-03-25,"San Jose Del Monte,Bulacan, Philippines",Homicide
Philippines,2010-03-25,"San Jose Del Monte,Bulacan, Philippines",Homicide
Philippines,2013-04-24,"San Juan, La Union, Philippines",Veh. Accid-Auto
Philippines,2012-01-31,"San Marcelino, Zambales, Philippines",Homicide
Philippines,2011-03-14,"San Pablo City, Laguna, Philippines",Homicide
Philippines,2011-04-08,"Shimizhu Island, Bebeladan, Palawan",Maritime Accident
Philippines,2016-01-14,Silang,Homicide
Philippines,2011-07-08,"Silang, Cavite, Philippines",Homicide
Philippines,2010-07-11,"Sitio Botong, Sudlon II, Cebu City, Cebu, Philippines",Homicide
Philippines,2011-12-04,"Subic, Zambales, Philippines",Veh. Accid-Motorcy.
Philippines,2014-01-30,"Subic,Zambales",Other Accident
Philippines,2013-11-10,"Surigao, Leyte, Philippines Natural",Disaster
Philippines,2012-04-24,"Tacloban City, Leyte, Philippines",Vehicle Accident - Motorcycle
Philippines,2012-05-07,"Tacloban City, Leyte, Philippines",Vehicle Accident - Motorcycle
Philippines,2013-11-08,"Tacloban City, Leyte, Philippines Natural",Disaster
Philippines,2011-12-24,"Tagaytay, Cavite, Philippines",Homicide
Philippines,2015-12-06,Tagum,Veh. Accid-Motorcy.
Philippines,2013-11-08,"Tanauan, Leyte, Philippines Natural",Disaster
Philippines,2010-07-13,"Tinagong Dagat, Narra,Palawan, Philippines",Homicide
Philippines,2016-02-18,Upper Puerto,Suicide
Philippines,2013-07-27,"Urdaneta, Pangasinan, Philippines",Homicide
Philippines,2010-11-09,"Valencia, Negros Oriental, Philippines",Drowning
Philippines,2013-08-08,"Vergonville, Las Pinas, Philippines",Suicide
Philippines,2012-01-03,"Woodridge Park, Davao, Philippines",Homicide
Philippines,2015-11-17,Zamboangita,Homicide
Philippines,2010-01-29,"l,Iloilo City,Iloilo, Philippines",Homicide
Poland,2012-03-03,"Chalupki, Chalupki, Poland",Vehicle Accident - Train
Poland,2014-10-30,Gdansk,Suicide
Poland,2011-09-20,"Gdansk, Poland",Suicide
Poland,2011-07-29,"Jablonowo Pomorskie, Poland",Suicide
Poland,2015-06-08,"Krakow, Malopolska",Drowning
Poland,2010-07-19,"Krakow, Poland",Veh. Accid-Auto
Poland,2013-09-26,"Lopon, Poland",Veh. Accid-Auto
Poland,2014-11-16,Mszczonow,Veh. Accid-Auto
Poland,2013-05-05,"Nur, Poland",Suicide
Poland,2012-09-13,"Oleksin, Poland",Vehicle Accident - Pedestrian
Poland,2010-04-27,"Poznan, Poland",Other Accident
Poland,2015-06-02,Pruszkow,Homicide
Poland,2014-03-22,Psary,Suicide
Poland,2016-02-15,Raciborz,Suicide
Poland,2014-11-20,Sokolka,Other Accident
Poland,2011-01-01,"Sopot, Poland",Suicide
Poland,2010-11-18,"Szczawno Zdroj, Poland",Suicide
Poland,2015-10-28,Warsaw,Suicide
Poland,2013-08-31,"Warsaw, Poland",Veh. Accid-Motorcy.
Poland,2015-10-10,Wierzchoslaw,Suicide
Poland,2015-04-25,Wroclaw,Suicide
Poland,2009-11-18,"Wroclaw, Poland",Suicide
Portugal,2014-01-08,Alcobaca,Other Accident
Portugal,2011-09-18,"Amada, Portugal",Other Accident
Portugal,2014-08-15,Aveiro,Suicide
Portugal,2013-07-17,"Barcelos, Portugal",Veh. Accid-Other
Portugal,2009-12-04,"Bombarral,Bombarral, Portugal",Homicide
Portugal,2012-09-15,"Celorico Da Beira, Portugal",Vehicle Accident - Auto
Portugal,2011-07-19,"Concelho De Faro, Faro-Se, Portugal",Veh. Accid-Auto
Portugal,2012-09-20,"Faro, Portugal",Other Accident
Portugal,2013-05-31,"Lagos, Portugal",Suicide
Portugal,2010-10-26,"Lisboa, Portugal",Other Accident
Portugal,2014-10-02,Lisbon,Other Accident
Portugal,2009-11-19,"Lisbon, Portugal",Drug-Related
Portugal,2010-10-23,"Lisbon, Portugal",Suicide
Portugal,2015-09-23,Portimao,Other Accident
Portugal,2012-09-24,"Pousos, Portugal",Other Accident
Portugal,2010-04-16,"Sao Paio, Portugal",Disaster
Portugal,2014-10-19,Setubal,Other Accident
Portugal,2010-07-29,"Torres Vedras, Portugal",Veh. Accid-Motorcy.
Portugal,2016-06-27,Vila Real,Other Accident
Portugal,2016-05-20,Viseu,Veh. Accid-Auto
Qatar,2012-09-11,"Al Wakra, Qatar",Homicide
Qatar,2012-09-11,"Al Wakra, Qatar",Homicide
Qatar,2012-09-11,"Al Wakra, Qatar",Homicide
Qatar,2012-09-11,"Al Wakra, Qatar",Homicide
Qatar,2015-02-14,DOHA,Veh. Accid-Auto
Qatar,2010-06-26,"Doha, Qatar",Maritime Accident
Qatar,2011-02-02,"Doha, Qatar",Suicide
Qatar,2011-05-05,"Doha, Qatar",Other Accident
Qatar,2012-05-28,"Doha, Qatar",Other Accident
Qatar,2012-06-28,"Doha, Qatar",Drowning
Qatar,2012-10-07,"Doha, Qatar",Suicide
Qatar,2012-11-15,"Doha, Qatar",Homicide
Qatar,2013-10-13,"Doha, Qatar",Veh. Accid - Auto
Romania,2014-09-30,Bucharest,Suicide
Romania,2015-12-21,Bucharest,Other Accident
Romania,2011-10-09,"Bucharest, Romania",Homicide
Romania,2013-06-20,"Bucharest, Romania",Suicide
Romania,2013-06-20,"Curtea De Arges, Romania",Suicide
Romania,2013-10-06,"Drobeta-Turnu-Severin, Mehedinti, Romania",Other Accident
Romania,2011-05-22,"Hunedoara County, Romania",Other Accident
Romania,2013-08-04,"Neamt County, Romania",Veh. Accid-Auto
Romania,2010-09-30,"Prahova, Romania",Suicide
Romania,2012-04-06,"Sibiu, Romania",Vehicle Accident - Auto
Romania,2010-01-30,"Timisoara,Timis",Other Accident
Romania,2010-01-30,"Timisoara,Timis",Other Accident
Russia,2015-07-14,Andreyevka Village,Suicide
Russia,2014-07-24,Golchanovo Village,Veh. Accid-Other
Russia,2014-09-21,"Kirovskiy District,Leningrad Region",Homicide
Russia,2014-11-11,Mosco,Suicide
Russia,2014-01-01,Moscow,Homicide
Russia,2015-09-16,Moscow,Other Accident
Russia,2016-01-10,St. Petersburg,Other Accident
Russia,2010-08-17,"Chekhovsky Distirct,Moscow, Russia",Other Accident
Russia,2013-11-21,"Irkutsk City, Russia",Veh. Accid-Auto
Russia,2010-08-10,"Kolomna, Russia",Suicide
Russia,2009-11-26,"Moscow, Russia",Other Accident
Russia,2011-05-25,"Moscow, Russia",Suicide
Russia,2013-08-07,"Moscow, Russia",Other Accident
Russia,2013-01-19,"Nizhniy Novgorod, Russia",Suicide
Russia,2011-06-20,"Petrozavodsk,Republic Of Karelia, Russia",Air Accident
Russia,2011-06-20,"Petrozavodsk,Republic Of Karelia, Russia",Air Accident
Russia,2010-04-10,Russia,Air Accident
Russia,2009-11-12,"St. Petersburg, Russia",Suicide
Russia,2010-06-16,"St. Petersburg, Russia",Veh. Accid-Train
Russia,2012-02-09,"St. Petersburg, Russia",Suicide
Russia,2013-08-05,"St. Petersburg, Russia",Drug-Related
Russia,2013-04-02,"Vladivostok, Russia",Veh. Accid-Pedestr.
Russia,2012-03-06,"Yekaterinburg, Sverdlovskaya Oblast, Russia",Homicide
Russia,2011-09-07,"Yeroslavl Region, Russia",Air Accident
Rwanda,2016-05-24,Kigali,Other Accident
Rwanda,2010-08-03,"Kigali, Rwanda",Veh. Accid-Auto
Saudi Arabia,2011-07-22,"Al Khobar, Saudi Arabia",Drowning
Saudi Arabia,2011-07-09,"Al-Hofuf, Al Hassa, Saudi Arabia",Veh. Accid-Auto
Saudi Arabia,2014-01-07,"Bisha, Asir",Suicide
Saudi Arabia,2015-09-14,Dammam,Veh. Accid-Auto
Saudi Arabia,2010-06-18,"Dammam, Suadi Arabia",Veh. Accid-Pedestr.
Saudi Arabia,2015-09-14,Dhahran,Veh. Accid-Auto
Saudi Arabia,2016-02-21,Dhahran,Veh. Accid-Auto
Saudi Arabia,2012-12-24,"Dhahran, Saudia Arabia",Vehicle Accident - Auto
Saudi Arabia,2014-07-06,Jeddah,Veh. Accid-Auto
Saudi Arabia,2009-11-25,"Jeddah, Saudi Arabia",Drowning
Saudi Arabia,2009-11-25,"Jubail, Saudi Arabia",Veh. Accid-Pedestr.
Saudi Arabia,2015-07-09,Khamis Mushayt,Veh. Accid-Auto
Saudi Arabia,2012-11-25,"Khamis Mushayt, Saudi Arabia",Other Accident
Saudi Arabia,2010-03-26,"Khamis Mushayt, Suadi Arabia",Drowning
Saudi Arabia,2016-04-12,Madinah,Veh. Accid-Auto
Saudi Arabia,2016-04-12,Madinah,Veh. Accid-Auto
Saudi Arabia,2011-06-11,"Madinah, Saudi Arabia",Suicide
Saudi Arabia,2013-01-24,"Madinah, Saudi Arabia",Veh. Accid-Auto
Saudi Arabia,2015-01-15,"Makarem Hotel, Tabouk",Suicide
Saudi Arabia,2010-06-22,"Makkah, Suadi Arabia",Other Accident
Saudi Arabia,2010-08-28,"Rabigh, Rabigh, Saudi Arabia",Veh. Accid-Auto
Saudi Arabia,2014-10-14,Riyadh,Homicide
Saudi Arabia,2015-11-29,Riyadh,Suicide
Saudi Arabia,2016-06-20,Riyadh,Veh. Accid-Auto
Saudi Arabia,2013-09-19,"Riyadh, Central, Saudi Arabia",Veh. Accid- Pedestr
Saudi Arabia,2011-01-10,"Riyadh, Saudi Arabia",Homicide
Saudi Arabia,2011-04-18,"Riyadh, Saudi Arabia",Veh. Accid-Pedestr.
Saudi Arabia,2011-10-25,"Riyadh, Saudi Arabia",Suicide
Saudi Arabia,2012-12-26,"Riyadh, Saudi Arabia",Vehicle Accident - Auto
Saudi Arabia,2013-02-12,"Taif, Saudi Arabia",Veh. Accid-Auto
Saudi Arabia,2012-05-04,"Thuwal, Saudi Arabia",Drowning
Saudi Arabia,2010-08-13,"Uray'Irah, Uray'Irah, Saudi Arabia",Veh. Accid-Auto
Saudi Arabia,2010-08-13,"Uray'Irah, Uray'Irah, Saudi Arabia",Veh. Accid-Auto
Saudi Arabia,2010-08-13,"Uray'Irah, Uray'Irah, Saudi Arabia",Veh. Accid-Auto
Senegal,2011-03-28,"Heinrich Libke, Diourbel, Senegal",Veh. Accid-Auto
Senegal,2012-11-05,"Kaffrine, Senegal",Vehicle Accident - Bus
Senegal,2012-11-09,"Kaolack, Senegal",Vehicle Accident - Bus
Serbia,2012-12-27,"Belgrade, Serbia",Other Accident
Sierra Leone,2015-12-28,Freetown,Veh. Accid-Auto
Singapore,2010-09-06,"Singapore, Singapore",Other Accident
Singapore,2013-10-31,"Asia Garden, Everton Park, Singapore",Suicide
Singapore,2010-01-02,Singapore,Suicide
Singapore,2014-02-26,Singapore,Suicide
Singapore,2016-01-01,Singapore,Homicide
Singapore,2010-10-22,"Singapore, Singapore",Veh. Accid-Motorcy.
Singapore,2010-11-24,"Singapore, Singapore",Veh. Accid-Bus
Singapore,2011-05-08,"Singapore, Singapore",Drowning
Singapore,2011-07-27,"Singapore, Singapore",Suicide
Singapore,2012-01-01,"Singapore, Singapore",Suicide
Singapore,2012-06-14,"Singapore, Singapore",Suicide
Singapore,2012-08-16,"Singapore, Singapore",Other Accident
Singapore,2013-04-28,"Singapore, Singapore",Suicide
Singapore,2013-05-16,"Singapore, Singapore",Suicide
Singapore,2013-05-31,"Singapore, Singapore",Veh. Accid-Motorcy.
Singapore,2012-11-21,"South China Sea, Singapore",Drowning
Slovak Republic,2011-11-04,"Bratislava, Slovakia",Suicide
Slovak Republic,2010-03-27,"Vinosady,Pezinok, Slovakia",Homicide
Slovenia,2014-06-29,Planika,Other Accident
Slovenia,2013-06-11,"Izola, Slovenia",Veh. Accid-Other
Slovenia,2012-08-02,"Koper, Slovenia",Suicide
Slovenia,2013-03-19,"Maribor, Slovenia",Suicide
Slovenia,2015-12-14,Piran,Suicide
Slovenia,2014-07-03,Kobarid,Other Accident
Somalia,2014-07-23,"Mogadisho,Mogadisho",Terrorist Action
Somalia,2014-12-25,Mogadishu,Terrorist Action
Somalia,2015-03-27,Mogadishu,Terrorist Action
Somalia,2014-11-17,"Mogadishu,Mogadishu",Terrorist Action
South Africa,2015-12-19,Cape Town,Veh. Accid-Motorcy.
South Africa,2010-06-16,"Cape Town ,Western Cape, South Africa",Veh. Accid-Pedestr.
South Africa,2010-06-12,"Cape Town, South Africa",Veh. Accid-Auto
South Africa,2013-12-12,"Cape Town, South Africa",Other Accident
South Africa,2015-07-29,"Cape Town, Western Cape",Homicide
South Africa,2010-05-31,"Diepkloof,Gauteng",Other Accident
South Africa,2011-08-15,"Dulstroom, Mpumalanga, South Africa",Veh. Accid-Auto
South Africa,2009-12-17,"Durban, South Africa",Homicide
South Africa,2015-09-04,"Elliotdale, Eastern Cape",Drowning
South Africa,2010-04-11,"Green Point, south Africa",Suicide
South Africa,2013-01-13,"Illovo, Gauteng, South Africa",Homicide
South Africa,2012-03-01,"Johannesburg, South Africa",Vehicle Accident - Auto
South Africa,2014-07-02,"Johannesburg,Gauteng",Veh. Accid-Train
South Africa,2014-08-16,Kwa Zulu Natal,Veh. Accid-Auto
South Africa,2014-08-16,Kwa Zulu Natal,Veh. Accid-Auto
South Africa,2010-08-03,"Pietermaritzburg, KZN, South Africa",Other Accident
South Africa,2014-01-26,"Port Elizabeth, Eastern Cape",Suicide
South Africa,2016-05-05,Pretoria,Veh. Accid-Motorcy.
South Africa,2012-10-19,"Rustenburg, North West, South Africa",Vehicle Accident - Auto
South Africa,2012-10-19,"Rustenburg, North West, South Africa",Vehicle Accident - Auto
South Africa,2010-04-24,South Africa,Veh. Accid-Auto
South Korea,2015-07-07,Busan,Suicide
South Korea,2015-07-21,Busan,Drowning
South Korea,2015-09-28,Daegu,Suicide
South Korea,2015-12-18,"Danwon-gu, Ansan",Suicide
South Korea,2015-10-06,Jeonju,Other Accident
South Korea,2015-11-04,Seongnam,Other Accident
South Korea,2015-07-27,Seoul,Suicide
South Korea,2015-09-28,Seoul,Other Accident
South Korea,2015-12-24,Seoul,Veh. Accid-Motorcy.
South Sudan,2014-06-19,Juba,Veh. Accid-Auto
South Sudan,2015-09-20,Juba,Veh. Accid-Auto
Korea,2016-03-26,Busan,Suicide
Korea,2016-04-05,Seoul,Drowning
Korea,2016-04-24,Seoul,Suicide
Korea,2016-05-08,Seoul,Other Accident
Korea,2016-01-26,Shiheung,Suicide
Korea,2016-01-11,Uijeongbu City,Other Accident
Spain,2014-09-20,"Bahia De Palma,Mallorca",Drowning
Spain,2014-11-04,Barcelona,Suicide
Spain,2015-08-05,Barcelona,Homicide
Spain,2013-09-20,"Cala Deia, Palma De Mallorca, Spain",Drowning
Spain,2015-12-06,"Cartegena, Murcia",Drowning
Spain,2013-09-18,"Elche, Alicante, Spain",Other Accident
Spain,2015-05-30,Girona,Suicide
Spain,2013-08-16,"Higuera De Las Duenas, Avila, Spain",Veh. Accid-Auto
Spain,2014-08-15,Ibiza,Drowning
Spain,2014-09-29,Las Palmas De Gran Canaria,Other Accident
Spain,2015-05-12,Madrid,Other Accident
Spain,2015-07-17,Madrid,Suicide
Spain,2016-05-27,Madrid,Suicide
Spain,2016-02-28,Malaga,Suicide
Spain,2016-03-12,Mallorca,Suicide
Spain,2015-09-26,Pontevedra,Drowning
Spain,2015-03-30,"Sagunto, Valencia",Veh. Accid-Pedestr.
Spain,2013-07-24,"Santiago De Compostela, A Coruna, Spain",Veh. Accid-Train
Spain,2013-07-28,"Santiago De Compostela, A Coruna, Spain",Veh. Accid-Train
Spain,2014-09-08,Satnat Cruz De Tenerife,Suicide
Spain,2013-11-21,"Sevilla, Spain",Drowning
Spain,2015-07-19,Seville,Other Accident
Spain,2015-03-30,"Torremolinos, Malaga",Drug-Related
Spain,2014-10-04,"Torrent, Valencia",Veh. Accid-Auto
Spain,2009-10-18,"Alcomendas, Madrid, Spain",Maritime Accident
Spain,2009-10-29,"Alicante,Alicante, Spain",Suicide
Spain,2011-07-12,"Balearic Islands, Spain",Veh. Accid-Motorcy.
Spain,2011-08-07,"Balearic Islands, Spain",Drowning
Spain,2010-01-23,"Barcelona, Spain",Suicide
Spain,2010-11-27,"Barcelona, Spain",Other Accident
Spain,2011-06-03,"Barcelona, Spain",Suicide
Spain,2011-07-03,"Barcelona, Spain",Veh. Accid-Other
Spain,2011-07-05,"Barcelona, Spain",Other Accident
Spain,2012-01-26,"Barcelona, Spain",Suicide
Spain,2012-06-17,"Barcelona, Spain",Homicide
Spain,2012-07-17,"Barcelona, Spain",Drug-Related
Spain,2011-05-10,"Calvia, Balearic Islands, Spain",Veh. Accid-Auto
Spain,2012-08-28,"Huelva, Spain",Vehicle Accident - Auto
Spain,2011-09-20,"Madrid, Spain",Drug-Related
Spain,2013-05-06,"Madrid, Spain",Suicide
Spain,2009-12-17,"Madrid,Madrid, Spain",Suicide
Spain,2012-07-23,"Malaga, Spain",Suicide
Spain,2012-03-17,"Marbella, Malaga, Spain",Suicide
Spain,2012-03-17,"Mataro, Spain",Suicide
Spain,2012-06-20,"Organya, Lleida, Spain",Air Accident
Spain,2009-10-06,"Salamanca,Salamanca, Spain",Other Accident
Spain,2012-06-27,"Sant Antoni de Portmany, Balearic Islands, Spain",Drowning
Spain,2010-08-30,"Sevilla, Sevilla, Spain",Homicide
Spain,2012-12-17,"Sierra Nevada, Granada, Spain",Suicide
Spain,2010-05-28,"Tarancon, Cuenca, Spain",Veh. Accid-Auto
Sri Lanka,2015-08-03,Baa Atol Eydhafushi,Drowning
Sri Lanka,2012-05-16,"Colombo, Sri Lanka",Suicide
Sri Lanka,2013-06-11,"Galle Harbour, Sri Lanka",Maritime Accident
Sri Lanka,2016-03-29,Gamapaha,Homicide
Sri Lanka,2013-06-05,"K. Dhiffiushi, Sri Lanka",Drowning
Sri Lanka,2015-02-16,Sri Lanka,Drowning
Sudan,2010-01-04,",Khartoum,Khartoum, Sudan",Veh. Accid-Auto
Sudan,2014-02-15,Kassala,Veh. Accid-Auto
Sudan,2016-01-20,Khartoum,Veh. Accid-Auto
Suriname,2014-10-18,Paramaribo,Suicide
Swaziland,2013-05-31,"Couvet, Switzerland",Suicide
Swaziland,2013-05-16,"Pfaffikon, Switzerland",Suicide
Swaziland,2013-06-27,"Pfaffikon, Switzerland",Suicide
Sweden,2010-05-19,"Blasinge, Sweden",Drug-Related
Sweden,2012-09-18,"Kungsbacka Fjord, Halland, Sweden",Drowning
Sweden,2014-05-26,Linkoping,Other Accident
Sweden,2012-07-30,"Lysekil, Sweden",Suicide
Sweden,2010-05-30,"Solna, Sweden",Other Accident
Sweden,2010-06-02,"Solna, Sweden",Drug-Related
Sweden,2010-02-08,"Stockholm, Sweden",Other Accident
Sweden,2011-07-28,"Stockholm, Sweden",Veh. Accid-Pedestr.
Sweden,2011-12-19,"Stockholm, Sweden",Veh. Accid-Other
Sweden,2011-09-26,"Tierp, Sweden",Drug-Related
Sweden,2015-02-08,Torsby,Suicide
Sweden,2014-03-02,Vasteras,Veh. Accid-Pedestr.
Sweden,2011-11-27,"Vastra Frolunda, Sweden",Suicide
Switzerland,2016-04-19,Basel,Suicide
Switzerland,2014-12-03,Bern,Suicide
Switzerland,2011-01-27,"Bern, Switzerland",Suicide
Switzerland,2011-03-20,"Bern, Switzerland",Other Accident
Switzerland,2011-08-24,"Bern, Switzerland",Other Accident
Switzerland,2010-02-28,"Canton Valais, Switzerland",Other Accident
Switzerland,2014-11-10,Chemin De La Serin Gland,Suicide
Switzerland,2016-02-02,Chur,Other Accident
Switzerland,2010-07-06,"Commune De Veytaux, Switzerland",Drowning
Switzerland,2012-07-08,"Darligen, Switzerland",Other Accident
Switzerland,2010-09-22,"Denges, Switzerland",Suicide
Switzerland,2015-08-18,Eptingen,Other Accident
Switzerland,2014-10-21,Geneva,Suicide
Switzerland,2012-10-03,"Geneva, Switzerland",Other Accident
Switzerland,2010-06-09,"Giswil-Lungern OW, Switzerland",Other Accident
Switzerland,2015-10-01,"Gitschen,Seedorf UR",Other Accident
Switzerland,2013-08-06,"Haut-Intyamon, Canton Fribourg, Switzerland",Other Accident
Switzerland,2016-02-26,Hindelbank,Drug-Related
Switzerland,2016-03-27,Jungfraujoch Mountain,Other Accident
Switzerland,2015-09-10,Lauterbrunnen,Other Accident
Switzerland,2013-09-19,"Lauterbrunnen, Switzerland",Other Accident
Switzerland,2014-10-05,Les Diablerets,Other Accident
Switzerland,2010-04-23,"Leysin, Switzerland",Other Accident
Switzerland,2016-04-06,Liestal,Suicide
Switzerland,2015-07-02,Pfaeffikon,Suicide
Switzerland,2015-02-27,Pfaffikon,Suicide
Switzerland,2015-03-06,Pfaffikon,Suicide
Switzerland,2015-03-13,Pfaffikon,Suicide
Switzerland,2015-04-09,Pfaffikon,Suicide
Switzerland,2015-05-29,Pfaffikon,Suicide
Switzerland,2015-06-10,Pfaffikon,Suicide
Switzerland,2015-06-18,Pfaffikon,Suicide
Switzerland,2015-07-10,Pfaffikon,Suicide
Switzerland,2015-07-29,Pfaffikon,Suicide
Switzerland,2015-09-17,Pfaffikon,Suicide
Switzerland,2015-10-23,Pfaffikon,Suicide
Switzerland,2015-11-10,Pfaffikon,Suicide
Switzerland,2015-11-14,Pfaffikon,Suicide
Switzerland,2015-11-19,Pfaffikon,Suicide
Switzerland,2016-04-21,Pfaffikon,Suicide
Switzerland,2016-05-25,Pfaffikon,Suicide
Switzerland,2016-06-15,Pfaffikon,Suicide
Switzerland,2015-12-16,Ponte Bisantis,Suicide
Switzerland,2012-04-08,"Riva San Vitale, Switzerland",Other Accident
Switzerland,2014-04-05,"Roeschenz, Basel-Country",Suicide
Switzerland,2015-07-10,"Seedorf,Canton Uri",Other Accident
Switzerland,2014-02-18,"Sion, Valais",Other Accident
Switzerland,2011-10-30,"Zermatt, Switzerland",Suicide
Switzerland,2011-11-28,"Zermatt, Switzerland",Other Accident
Switzerland,2011-02-24,"Zermatt,Valais, Switzerland",Other Accident
Switzerland,2009-10-26,"Zurich, Switzerland",Other Accident
Syria,2011-12-26,"Homs, Syria",Homicide
Syria,2010-11-07,"Homs, Syria, Homs, Syria",Veh. Accid-Auto
Syria,2014-08-19,Syria,Terrorist Action
Syria,2014-09-02,Syria,Terrorist Action
Syria,2015-02-07,Syria,Hostage-related
Taiwan,2014-10-11,"Wenshan District,Taipei",Veh. Accid-Pedestr.
Taiwan,2010-06-13,"Xin Yin Road,Taipei,Taiwan",Suicide
Taiwan,2013-10-15,"At sea North Latitude 24 56', East Longitude122 03'",Drowning
